https://www.jamieoliver.com/recipes/vegetable-recipes/5-a-day-spiced-veg-stew/,5-a-day spiced veg stew,"['1 sweet potato , (300g)', '1 aubergine , (250g)', '2 mixed-colour peppers', '2 onions', 'olive oil', '½ a bunch of fresh coriander , (15g)', '30 g sun-dried tomatoes', '2 tablespoons Thai curry paste , (choose your favourite)', '½ x 400 g tin of light coconut milk', '160 g mangetout', '2 teaspoons soy or fish sauce', '1 lime', '2 flatbreads , optional']"
https://www.jamieoliver.com/recipes/pasta-recipes/quick-seafood-pasta/,Quick seafood pasta,"['300 g dried linguine', '250 g squid , gutted, cleaned, from sustainable sources', '250 g mussels , scrubbed, debearded, from sustainable sources', '250 g cockles or clams , scrubbed, from sustainable sources', '4 scallops with roe attached , from sustainable sources', '1 clove of garlic', '1 bunch of fresh flat-leaf parsley , (30g)', '1 lemon', '1 fresh red chilli , optional', 'olive oil', '1 tablespoon baby capers', '1 handful of samphire , optional', '1 x 400 g tin of quality plum tomatoes', '20 g Parmesan cheese', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/pasta-recipes/one-pan-veggie-lasagne/,One-pan veggie lasagne,"['1 leek', '50 g unsalted butter', 'olive oil', '500 g asparagus', '50 g plain flour', '2 teaspoons English mustard', '800 ml semi-skimmed milk', '300 g fresh or frozen peas', '300 g fresh or frozen broad beans', '½ a bunch of fresh mint , (15g)', '80 g Parmesan cheese , plus extra to serve', '80 g mature Cheddar cheese', '250 g fresh lasagne sheets', '50 g blanched almonds', '1 lemon , optional', 'green pesto , optional']"
https://www.jamieoliver.com/recipes/fish-recipes/fish-finger-tacos/,Fish finger tacos,"['1.2 kg white fish fillets , skin off, pin-boned, from sustainable sources', '100 g plain flour', '2 large free-range eggs', '2 teaspoons chipotle paste', '250 g wholemeal bread', 'olive oil', '¼ of a red cabbage , (150g)', 'white wine vinegar', '2 corn on the cob', '1 lime', 'extra virgin olive oil', '4 wholemeal tortillas', 'natural yoghurt or soured cream , to serve']"
https://www.jamieoliver.com/recipes/squid-recipes/chargrilled-squid-and-cannellini-beans/,Chargrilled squid & cannellini beans,"['2 fresh red chillies', '½ a bunch of flat-leaf parsley , (15g)', '2 lemons', 'extra virgin olive oil', '8 squid , cleaned, gutted, from sustainable sources', 'olive oil', '2 cloves of garlic', '2 x 400 g tins of cannellini beans', 'red wine vinegar', '200 g rocket']"
https://www.jamieoliver.com/recipes/vegetable-recipes/spinach-feta-and-lemon-filo-pie/,"Spinach, feta & lemon filo pie","['1 kg frozen spinach', '2 onions', '2 cloves of garlic', 'olive oil', '1 whole nutmeg , for grating', '1 lemon', '100 g feta cheese', '½ a bunch of fresh flat-leaf parsley , (15g)', '½ a bunch of fresh dill , (15g)', '200 g natural yoghurt', '4 large free-range eggs', '1 x 275 g pack filo pastry', '10 g Cheddar cheese']"
https://www.jamieoliver.com/recipes/mushroom-recipes/gnarly-oven-baked-mushrooms/,Gnarly oven-baked mushrooms,"['8 portobello mushrooms', 'olive oil', '1 lemon', '300 g wholewheat couscous', '3 sprigs of fresh mint', '2 cloves of garlic', '3 sprigs of fresh rosemary', '2 tablespoons baby capers', '2 x 400 g tins of quality cherry tomatoes', '80 g halloumi cheese', '40 g unsalted pistachios']"
https://www.jamieoliver.com/recipes/cauliflower-recipes/whole-roasted-spiced-cauli/,Whole roasted spiced cauli,"['½ a bunch of fresh coriander , (15g)', '400 g chopped mixed onion, carrot and celery', 'olive oil', '1 small cauliflower , (600g)', '2 teaspoons smoked paprika', '2 heaped teaspoons madras curry paste', '2 x 400 g tin of green lentils', '2 x 400 g tin of blackeye beans', '3 tablespoons mango chutney , plus extra to serve']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-satay-style-noodle-salad/,Chicken satay-style noodle salad,"['1 x 220 g tin of pineapple rings in juice', '200 g vermicelli rice noodles', '1 x 320 g pack of stir-fry veg', '1 clove of garlic', '1 fresh red chilli', '2 limes', '2 tablespoons teriyaki sauce', '2 tablespoons crunchy peanut butter', '4 free-range chicken thighs , skin off, bone out', '1 bunch of fresh coriander , (30g)', '1 bunch of fresh mint , (30g)', '1 teaspoon sesame oil', '2 teaspoons sesame seeds']"
https://www.jamieoliver.com/recipes/rice-recipes/vivid-green-risotto/,Vivid green risotto,"['180 g mixed seasonal greens , such as kale, cavolo nero, swiss chard, spinach, broccoli', '1.8 litres organic vegetable stock', '3 tablespoons extra virgin olive oil', '70 g Parmesan cheese , plus extra to serve', '2 sticks of celery', '1 onion', '2 small knobs of unsalted butter', '400 g risotto rice', '½ a bunch of fresh thyme or marjoram , (15g)', '125 ml white wine', '½ a lemon']"
https://www.jamieoliver.com/recipes/rice-recipes/katsu-style-tofu-rice-bowl/,Katsu-style tofu rice bowls,"['450 g firm tofu', '½ teaspoon ground turmeric', '2 tablespoons white miso', 'rice vinegar', 'mirin', '300 g short grain brown rice', '60 g breadcrumbs', '40 g sesame seeds', 'olive oil', '½ teaspoon curry powder', '2 tablespoons mango chutney', '½ a pineapple', '2 fresh red chillies', '4 spring onions', '400 g mixed crunchy veg , such as carrots, sugar snaps, cucumber, cabbage', '½ a bunch of fresh coriander , (15g)', 'hot chilli sauce , to serve']"
https://www.jamieoliver.com/recipes/vegetable-recipes/roasted-sweet-potato-burrito/,Roasted sweet potato burrito,"['2 medium sweet potatoes , (600g)', 'olive oil', '2 cloves of garlic', '½ a teaspoon of sweet smoked paprika', '½ a teaspoon of ground cumin', '1 x 400 g tin of black beans', '150 g long grain rice', '200 g spinach', '6 spring onions', '100 g sliced pickled jalapeños', '½ a bunch of fresh coriander , (15g)', '4 wholemeal tortillas', '4 tablespoons diary-free yoghurt', '1-2 limes']"
https://www.jamieoliver.com/recipes/pasta-recipes/cheats-squash-pasta/,Cheat's squash pasta,"['1 butternut squash , (1.2kg)', '1 ciabatta roll , (85g)', '½ a bunch of fresh thyme or rosemary , (15g)', '1 clove of garlic', 'olive oil', '500 g fresh lasagne sheets', '50 g Parmesan cheese , plus extra to serve', 'extra virgin olive oil', 'chilli oil , optional']"
https://www.jamieoliver.com/recipes/duck-recipes/roast-duck-with-marsala-gravy/,Roast duck with Marsala gravy,"['1 x 1.6kg whole duck', '2 heaped teaspoons Chinese five-spice powder', '1 clementine', '6 fresh bay leaves', 'GRAVY', '', '1 bulb of garlic', '2 carrots', '2 red onions', '3 tablespoons plain flour', '100 ml Marsala', '1 litre organic chicken stock']"
https://www.jamieoliver.com/recipes/vegetable-recipes/best-ever-brussels-sprouts/,Best-ever Brussels sprouts,"['800 g Brussels sprouts', '2 higher-welfare Cumberland sausages', '½ a bunch of fresh sage , (15g)', '20 g unsalted butter', '1 onion', '1 sweet eating apple', '1 tablespoon Worcestershire sauce']"
https://www.jamieoliver.com/recipes/pasta-recipes/beautiful-courgette-penne-carbonara/,Beautiful courgette carbonara,"['6 medium green and yellow courgettes', '500 g penne', '4 large eggs', '100 ml single cream', '1 small handful of Parmesan cheese', 'olive oil', '6 slices of back bacon', '½ a bunch of fresh thyme , (15g)', 'a few courgette flowers , (optional)']"
https://www.jamieoliver.com/recipes/vegetable-recipes/roasted-black-bean-burgers/,Roasted black bean burgers,"['1½ red onions', '200 g mixed mushrooms', '100 g rye bread', 'ground coriander', '1 x 400 g tin of black beans', 'olive oil', '40 g mature Cheddar cheese', '4 soft rolls', '100 g ripe cherry tomatoes', '1 lime', 'chipotle Tabasco sauce', '1 ripe mango', '1 ripe avocado', '4 tablespoons natural yoghurt', '4 sprigs of fresh coriander']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-tofu-noodle-soup/,Chicken & tofu noodle soup,"['2 shallots', '2 cloves of garlic', '2 cm piece of ginger', '4 free-range chicken thighs , skin off, bone in', 'groundnut oil', 'sesame oil', '1 star anise', '2 tablespoons low-salt soy sauce', '100 g fine rice noodles', '½ a bunch of fresh coriander , (15g)', '½ a bunch of fresh mint , (15g)', '100 g tofu', '4 spring onions', '½ a fresh red chilli', '100 g baby spinach', '4 seaweed nori sheets', '1 lime']"
https://www.jamieoliver.com/recipes/egg-recipes/spring-frittata/,Spring frittata,"['FRITTATA', '2 firm medium green or yellow courgettes', '1 bunch of fresh mint , (30g)', 'olive oil', '8 large free-range eggs', '½ teaspoon truffle oil', '1 pinch of cayenne pepper', '4 sprigs of fresh thyme', '40 g pecorino cheese', '1 fresh red chilli', '20 g feta cheese', 'TOASTS', '4 slices of ciabatta , (2cm thick)', '1 clove of garlic', '4 ripe cherry tomatoes', '1 teaspoon dried oregano', 'SALAD', 'extra virgin olive oil', '1 lemon', '150 g fresh podded peas', '100 g watercress', '1 celery of heart']"
https://www.jamieoliver.com/recipes/pasta-recipes/mushroom-farfalle/,Mushroom farfalle,"['PASTA', '25 g dried porcini mushrooms', 'olive oil', '2-4 cloves of garlic', '½ a small dried red chilli', '250 g chestnut mushrooms', '6 sprigs of fresh thyme', '320 g dried farfalle', '1 teaspoon truffle oil', '1 lemon', '150 g low-fat cottage cheese', 'SALAD', '50 g blanched hazelnuts', '200 g baby spinach', '1 eating apple', '40 g blue cheese', '1 teaspoon extra virgin olive oil']"
https://www.jamieoliver.com/recipes/fish-recipes/baked-whole-trout/,Baked whole trout,"['TROUT', '4 x 250 g trout , scaled, gutted, from sustainable sources', 'olive oil', '1 lemon', '1 bunch of fresh thyme , (30g)', '40 g flaked almonds', '4 rashers of higher-welfare smoked pancetta', 'VEG', '600 g new potatoes', '2 organic chicken stock cubes', '2 little gem lettuces', '1 bunch of fresh mint , (30g)', '300 g frozen peas', '200 g frozen broad beans', 'SAUCE', '2 teaspoons jarred grated horseradish', '1 teaspoon English mustard', '½ a lemon', '4 tablespoons fat-free natural yoghurt']"
https://www.jamieoliver.com/recipes/egg-recipes/arnold-bennett-frittata/,Arnold Bennett frittata,"['FRITTATA', '250 g undyed smoked haddock , from sustainable sources', '4 fresh bay leaves', '8 large free-range eggs', '6 spring onions', '½ a bunch of fresh mint , (15g)', '1 large handful of frozen peas', 'olive oil', '5 g Parmesan cheese', 'SALAD', '2 apples', '1 lemon', '½ a bunch of fresh chives , (15g)', '1 handful of walnuts', '75 g watercress', '2 tablespoons extra virgin olive oil', '30 g Emmental cheese', 'TO SERVE', '200 g focaccia bread', '1 lemon']"
https://www.jamieoliver.com/recipes/lamb-recipes/lamb-meatballs/,Lamb meatballs,"['MEATBALLS', '400 g lean lamb mince', '1 heaped teaspoon garam masala', 'olive oil', '1 pinch of saffron', '½–1 fresh red chilli', '2 spring onions', '½ a bunch of fresh coriander , (15g)', '2 cloves of garlic', '1 x 400 g tin of chickpeas', '350 g passata', 'SALAD', '½ a cucumber', '2 little gem lettuces', '1 bunch of radishes', '2 ripe tomatoes', '1 tablespoon extra virgin olive oil', '1 lemon', 'TO SERVE', '1 heaped teaspoon harissa', '4 heaped tablespoons fat-free natural yoghurt', '8 small wholewheat tortillas', '1 orange']"
https://www.jamieoliver.com/recipes/beef-recipes/swedish-meatballs/,Swedish meatballs,"['RICE', '1 celeriac', 'olive oil', 'a few sprigs of fresh lemon thyme', '1 mug of 10-minute wholegrain rice or basmati rice , (300g)', '200 g baby spinach', 'MEATBALLS', '200 g higher-welfare lean beef mince', '200 g higher-welfare lean pork mince', '½ a bunch of fresh dill', '2 teaspoons caraway seeds', '1 swig of vodka', '4 teaspoons cranberry jam', '4 tablespoons single cream', '4 tablespoons fat-free natural yoghurt , to serve']"
https://www.jamieoliver.com/recipes/chicken-recipes/crispy-polenta-chicken-caesar-salad/,Crispy polenta chicken Caesar salad,"['CHICKEN', '2 x 200 g free-range skinless chicken breasts', '½ teaspoon sweet smoked paprika', '2 heaped tablespoons polenta', 'olive oil', 'SALAD', '1 ciabatta loaf', '1 clove of garlic', '2 red chicory', '4 slices of higher-welfare smoked pancetta', '2 romaine lettuces', '10 ripe cherry tomatoes', '2 large jarred red peppers', 'balsamic vinegar', '1 punnet of cress', 'DRESSING', '1 clove of garlic', '2 lemons', '40 g Parmesan cheese , plus extra to serve', '4 anchovy fillets , in oil, from sustainable sources', '4 heaped tablespoons fat-free natural yoghurt', '1 splash of Worcestershire sauce', '1 tablespoon red wine vinegar', '1 teaspoon English mustard', '½ a bunch of fresh basil , (15g)']"
https://www.jamieoliver.com/recipes/rice-recipes/ultimate-mushroom-risotto/,Ultimate mushroom risotto,"['1 onion', '2 sticks of celery', 'olive oil', '1 bunch of fresh thyme , (30g)', '20 g dried porcini mushrooms', '350 g mixed mushrooms , such as chestnut, button, wild, shiitake', '1.2 litres organic vegetable stock', '300 g Arborio risotto rice', '125 ml white wine', '40 g Parmesan or vegetarian hard cheese', '20 g unsalted butter', 'SALAD', '30 g blanched hazelnuts', '1 lemon', '4 tablespoons natural yoghurt', 'extra virgin olive oil', '100 g baby spinach']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-katsu-curry/,Chicken katsu curry,"['4 x 150g free-range skinless boneless chicken breasts', '250 ml buttermilk', '2 heaped teaspoons medium curry powder', '2 cloves of garlic', '120 g panko breadcrumbs', '1 mug of basmati rice , (300g)', '25 g creamed coconut', '2 litres vegetable oil', 'SAUCE', '1 onion', '2 cloves of garlic', '1 thumb-sized piece of ginger', '1 medium carrot', '1 bunch of fresh coriander , (30g)', 'olive oil', '1 teaspoon each garam masala , medium curry powder, turmeric', '2 heaped tablespoons plain flour', '1 heaped teaspoon mango chutney', 'PICKLE', '1 red onion', '1 lemon', '1 fresh red chilli']"
https://www.jamieoliver.com/recipes/vegetable-recipes/mixed-greens-filo-pie/,Mixed greens filo pie,"['50 g mixed nuts and seeds', '2 cloves of garlic', '2 onions', 'olive oil', '800 g mixed greens , such as kale, chard, spinach', '1 lemon', '½ a bunch of fresh dill , (15g)', '4 large free-range eggs', '6 large sheets of filo pastry', '150 g feta cheese', 'runny honey']"
https://www.jamieoliver.com/recipes/salmon-recipes/roasted-salmon-artichokes/,Roasted salmon & artichokes,"['olive oil', '2 x 1 kg sides of salmon , skin on, scaled, pin-boned, from sustainable sources', '100 g blanched almonds', '2 cloves of garlic', '2 lemons', '100 g stale ciabatta', '2 fresh baby Italian artichokes', '1 x 280 g jar of artichoke hearts in oil', '1 bunch of fresh mint , (30g)', '12 rashers of higher-welfare smoked streaky bacon', '1 bunch of fresh thyme , (30g)']"
https://www.jamieoliver.com/recipes/pasta-recipes/12-minute-spaghettini/,12-minute spaghettini,"['2 cloves of garlic', '250 g mixed-colour ripe cherry tomatoes', '1 handful of black olives , (stone in)', 'olive oil', '½ a bunch of fresh basil , (15g)', '160 g dried spaghettini or taglierini', '20 g salted ricotta or feta cheese']"
https://www.jamieoliver.com/recipes/pasta-recipes/slow-cooked-courgette-and-pine-nut-pasta/,Slow-cooked courgette & pine nut pasta,"['2 courgettes', '2 cloves of garlic', '3 sprigs of fresh basil', '2 tablespoons pine nuts', 'olive oil', '1 big pinch dried chilli flakes', '150 g dried pasta , such as conchiglie, penne, rigatoni', '25 g Parmesan cheese', '50 g ricotta cheese']"
https://www.jamieoliver.com/recipes/pasta-recipes/cracker-ravioli/,Cracker ravioli,"['1 butternut squash , (1.2kg)', '250 g ricotta cheese', '½ teaspoon dried red chilli flakes', '1 whole nutmeg , for grating', 'olive oil', '200 g vac-packed chestnuts', '½ a bunch of fresh sage , (15g)', '20 g Parmesan cheese , plus extra to serve', 'PASTA', '1 x Royal pasta dough', '75 g baby spinach', 'semolina , for dusting', 'BUTTER SAUCE', '100 g unsalted butter', '4 clementines', 'TO SERVE', '50 g skin-on almonds']"
https://www.jamieoliver.com/recipes/fish-recipes/sicilian-fish-bake/,Sicilian fish bake,"['1 kg ripe mixed-colour tomatoes', '1 red onion', '4 cloves of garlic', '1 celery heart', '1 tablespoon dried oregano', '1 pinch of dried red chilli flakes', '1 heaped teaspoon baby capers', '40 g raisins', '40 g pine nuts', '4 black olives , (stone in)', 'olive oil', '4 x 120 g white fish fillets , scaled, pin-boned, from sustainable sources', '1 orange', '250 g wholewheat couscous', '40 g rocket', '4 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetable-recipes/black-bean-burgers/,Black bean burgers,"['½ a red onion', '1 tablespoon balsamic vinegar', '1 fresh red chilli', '2 spring onions', '1 x 400 g tin black beans', '100 g fresh breadcrumbs', '1 lemon', 'extra virgin olive oil', '2 tablespoons natural yoghurt', '80 g baby kale', '30 g rocket', 'olive oil', '1 ripe beef tomato', '75 g mozzarella cheese', '2 wholemeal buns']"
https://www.jamieoliver.com/recipes/eggs-recipes/spanish-tortilla/,Spanish tortilla,"['300 g waxy potatoes', '1 onion', 'olive oil', '5 large free-range eggs']"
https://www.jamieoliver.com/recipes/pork-recipes/tomato-red-wine-chorizo-risotto/,"Tomato, red wine & chorizo risotto","['olive oil', '2 shallots', '1 clove of garlic', '80 g higher-welfare chorizo', '½ a bunch of fresh flat-leaf parsley , (15g)', '750ml–1 litre of organic chicken or vegetable stock', '1 x 400 g tin of quality plum tomatoes', '300 g risotto rice', '200 ml red wine', '50 g Parmesan cheese , plus extra to serve']"
https://www.jamieoliver.com/recipes/stew-recipes/venison-shanks-juniper-amp-redcurrants/,"Venison shanks, juniper & redcurrants","['4 venison shanks', '1½ tablespoons juniper berries', '1 large knob of butter', 'olive oil', '4 red onions', '2 celery stalks', '2 punnets of redcurrants', '300 ml red wine', 'a few sprigs of fresh rosemary', '800 ml organic beef stock']"
https://www.jamieoliver.com/recipes/rice-recipes/mexican-inspired-bowl/,Mexican-inspired bowl,"['320 g brown rice', '1 corn on the cob', '1 red onion', '2 cloves of garlic', '1 fresh jalapeño or green chilli', '1 small red pepper', '1 small yellow pepper', '1 bunch of fresh coriander , (30g)', 'olive oil', '1 teaspoon ground cumin', '1 teaspoon ground coriander', '1 stick of cinnamon', '1 x 400 g tin of quality plum tomatoes', '1 ripe avocado', '2 limes', 'extra virgin olive oil', '1 x 400 g tin of black beans', '½ teaspoon smoked paprika', 'natural yoghurt', 'hot chilli sauce', '6 wholemeal tortillas']"
https://www.jamieoliver.com/recipes/lamb-recipes/balsamic-lamb-shoulder/,Balsamic lamb shoulder,"['2.5 kg higher-welfare lamb shoulder', '4 red onions', '1 bulb of garlic', 'olive oil', '½ a bunch of fresh rosemary , (15g)', '1 whole nutmeg , for grating', '200 ml balsamic vinegar', '1 bunch of fresh mint , (30g)', '1 heaped tablespoon plain flour']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-brassicas-with-puy-lentils-halloumi/,Roasted brassicas with puy lentils & halloumi,"['800 g broccoli and cauliflower', 'olive oil', '1 heaped teaspoon baharat (see tip)', '4 cloves of garlic', '250 g puy lentils', '1 litre organic vegetable stock', '1 fresh bay leaf', '2 lemons', 'extra virgin olive oil', '100 g walnuts', '1 large bunch of mixed soft herbs (parsley, mint, chervil)', '250 g halloumi cheese', '2 tablespoons runny honey']"
https://www.jamieoliver.com/recipes/fish-recipes/quick-fish-cakes/,Quick fish cakes,"['500 g skinless cod, haddock or pollock fillets, from sustainable sources', '1 large Maris Piper (250g)', '4 tablespoons plain flour', 'olive oil', '2 tablespoons mixed fresh green herbs, such as dill, chives or parsley', '200 ml mayonnaise , made using free-range eggs']"
https://www.jamieoliver.com/recipes/fish-recipes/asian-salmon-sweet-potato-traybake/,Asian salmon & sweet potato traybake,"['1 large sweet potato', '2 sticks of lemongrass', '2.5 cm piece of ginger', '2 cloves of garlic', '1 teaspoon sesame oil', '150 ml organic vegetable stock', '150 ml light coconut milk', '6-8 lime leaves or 1 lime', '1 long red chilli', '4 x 150 g salmon fillets, from sustainable sources', 'low-salt soy sauce , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sliced-fennel-orange-almond-salad/,"Sliced fennel, orange & almond salad","['3 bulbs of fennel', '1 handful of almonds', '3 oranges', 'a few springs of fresh mint', '2 handfuls of rocket', 'sherry vinegar', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-squash-couscous-salad/,Roasted squash & couscous salad,"['1 butternut squash', '1 fresh green chilli', '1 tablespoon cumin seeds', '5 sprigs of fresh thyme', 'olive oil', '100 g couscous', '2 tablespoons pumpkin seeds', '½ a lemon']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-in-a-pot/,Chicken in a pot,"['500 g ripe tomatoes', '2 cloves of garlic', '1 onion', '200 g olives', '½ a bunch of fresh flat-leaf parsley', '1 x 400 g tin chickpeas', '4 free-range chicken legs', 'olive oil', '1.5 litres organic chicken stock', '1 fresh bay leaf', '200 g baby potatoes']"
https://www.jamieoliver.com/recipes/rice-recipes/wild-rice-salad/,Wild rice salad,"['400 g mixed rice, such as Camargue, wild, long-grain', '150 g mixed nuts', '½ a bunch of fresh basil , (15g)', '½ a bunch of fresh mint , (15g)', '75 g dried apricots', 'extra virgin olive oil']"
